id,code
59,"String getName ( String value ) { StringBuilder buffer = new StringBuilder ( ) ; boolean tensFound = false ; int number ; if ( value . length ( ) > 3 ) { number = Integer . valueOf ( value . substring ( value . length ( ) - 3 ) , 10 ) ; } else { number = Integer . valueOf ( value , 10 ) ; } number %= 100 ; if ( number >= 20 ) { buffer . append ( TOKENS [ ( number / 10 ) - 2 ] ) ; number %= 10 ; tensFound = true ; } else { number %= 20 ; } if ( number != 0 ) { if ( tensFound ) { buffer . append ( UNION_SEPARATOR ) ; } buffer . append ( unitProcessor . getName ( number ) ) ; } return buffer . toString ( ) ; }"
60,"void transform ( XSSFWorkbook workbookOld , HSSFWorkbook workbookNew , XSSFSheet sheetOld , HSSFSheet sheetNew ) { System . out . println ( ""transform Sheet"" ) ; sheetNew . setDisplayFormulas ( sheetOld . isDisplayFormulas ( ) ) ; sheetNew . setDisplayGridlines ( sheetOld . isDisplayGridlines ( ) ) ; sheetNew . setDisplayGuts ( sheetOld . getDisplayGuts ( ) ) ; sheetNew . setDisplayRowColHeadings ( sheetOld . isDisplayRowColHeadings ( ) ) ; sheetNew . setDisplayZeros ( sheetOld . isDisplayZeros ( ) ) ; sheetNew . setFitToPage ( sheetOld . getFitToPage ( ) ) ; sheetNew . setHorizontallyCenter ( sheetOld . getHorizontallyCenter ( ) ) ; sheetNew . setMargin ( Sheet . BottomMargin , sheetOld . getMargin ( Sheet . BottomMargin ) ) ; sheetNew . setMargin ( Sheet . FooterMargin , sheetOld . getMargin ( Sheet . FooterMargin ) ) ; sheetNew . setMargin ( Sheet . HeaderMargin , sheetOld . getMargin ( Sheet . HeaderMargin ) ) ; sheetNew . setMargin ( Sheet . LeftMargin , sheetOld . getMargin ( Sheet . LeftMargin ) ) ; sheetNew . setMargin ( Sheet . RightMargin , sheetOld . getMargin ( Sheet . RightMargin ) ) ; sheetNew . setMargin ( Sheet . TopMargin , sheetOld . getMargin ( Sheet . TopMargin ) ) ; sheetNew . setPrintGridlines ( sheetNew . isPrintGridlines ( ) ) ; sheetNew . setRightToLeft ( sheetNew . isRightToLeft ( ) ) ; sheetNew . setRowSumsBelow ( sheetNew . getRowSumsBelow ( ) ) ; sheetNew . setRowSumsRight ( sheetNew . getRowSumsRight ( ) ) ; sheetNew . setVerticallyCenter ( sheetOld . getVerticallyCenter ( ) ) ; HSSFRow rowNew ; for ( Row row : sheetOld ) { rowNew = sheetNew . createRow ( row . getRowNum ( ) ) ; if ( rowNew != null ) this . transform ( workbookOld , workbookNew , ( XSSFRow ) row , rowNew ) ; } for ( int i = 0 ; i < this . lastColumn ; i ++ ) { sheetNew . setColumnWidth ( i , sheetOld . getColumnWidth ( i ) ) ; sheetNew . setColumnHidden ( i , sheetOld . isColumnHidden ( i ) ) ; } for ( int i = 0 ; i < sheetOld . getNumMergedRegions ( ) ; i ++ ) { CellRangeAddress merged = sheetOld . getMergedRegion ( i ) ; sheetNew . addMergedRegion ( merged ) ; } }"
61,"void transform ( HSSFWorkbook workbookOld , XSSFWorkbook workbookNew , HSSFCell cellOld , XSSFCell cellNew ) { cellNew . setCellComment ( cellOld . getCellComment ( ) ) ; Integer hash = cellOld . getCellStyle ( ) . hashCode ( ) ; if ( this . styleMap != null && ! this . styleMap . containsKey ( hash ) ) { this . transform ( workbookOld , workbookNew , hash , cellOld . getCellStyle ( ) , ( XSSFCellStyle ) workbookNew . createCellStyle ( ) ) ; } cellNew . setCellStyle ( this . styleMap . get ( hash ) ) ; switch ( cellOld . getCellType ( ) ) { case Cell . CELL_TYPE_BLANK : break ; case Cell . CELL_TYPE_BOOLEAN : cellNew . setCellValue ( cellOld . getBooleanCellValue ( ) ) ; break ; case Cell . CELL_TYPE_ERROR : cellNew . setCellValue ( cellOld . getErrorCellValue ( ) ) ; break ; case Cell . CELL_TYPE_FORMULA : cellNew . setCellValue ( cellOld . getCellFormula ( ) ) ; break ; case Cell . CELL_TYPE_NUMERIC : cellNew . setCellValue ( cellOld . getNumericCellValue ( ) ) ; break ; case Cell . CELL_TYPE_STRING : cellNew . setCellValue ( cellOld . getStringCellValue ( ) ) ; break ; default : System . out . println ( ""transform: Unbekannter Zellentyp "" + cellOld . getCellType ( ) ) ; } }"
62,boolean isBalanced ( String expression ) { if ( ( expression . length ( ) % 2 ) == 1 ) return false ; else { Stack < Character > s = new Stack < > ( ) ; for ( char bracket : expression . toCharArray ( ) ) switch ( bracket ) { case '{' : s . push ( '}' ) ; break ; case '(' : s . push ( ')' ) ; break ; case '[' : s . push ( ']' ) ; break ; default : if ( s . isEmpty ( ) || bracket != s . peek ( ) ) { return false ; } s . pop ( ) ; } return s . isEmpty ( ) ; } }
63,"boolean isBalanced ( String strExpression ) { Map < Character , Character > bracketPair = new HashMap < Character , Character > ( ) ; bracketPair . put ( '(' , ')' ) ; bracketPair . put ( '[' , ']' ) ; bracketPair . put ( '{' , '}' ) ; Stack < Character > stk = new Stack < Character > ( ) ; for ( int i = 0 ; i < strExpression . length ( ) ; i ++ ) { if ( bracketPair . containsKey ( strExpression . charAt ( i ) ) ) stk . push ( strExpression . charAt ( i ) ) ; else if ( bracketPair . containsValue ( strExpression . charAt ( i ) ) ) if ( stk . isEmpty ( ) || bracketPair . get ( stk . pop ( ) ) != strExpression . charAt ( i ) ) return false ; } if ( stk . isEmpty ( ) ) return true ; else return false ; }"
64,"void main ( String [ ] args ) { String s = ""AVBVDABCHJHDFABCJKHKHF"" , ned = ""ABC"" ; int nedIndex = - 1 , count = 0 , totalNed = 0 ; for ( int i = 0 ; i < s . length ( ) ; i ++ ) { if ( i > ned . length ( ) - 1 ) nedIndex ++ ; else nedIndex = i ; if ( s . charAt ( i ) == ned . charAt ( nedIndex ) ) count ++ ; else { nedIndex = 0 ; count = 0 ; if ( s . charAt ( i ) == ned . charAt ( nedIndex ) ) count ++ ; else nedIndex = - 1 ; } if ( count == ned . length ( ) ) { nedIndex = - 1 ; count = 0 ; totalNed ++ ; System . out . println ( totalNed + "" needle found at index="" + ( i - ( ned . length ( ) - 1 ) ) ) ; } } System . out . print ( ""Total Ned="" + totalNed ) ; }"
65,"void main ( String [ ] args ) { String needle = ""ABC"" ; String haystack = ""ABCDSGDABCSAGAABCCCCAAABAABC"" ; int numberOfOccurences = 0 ; int index = haystack . indexOf ( needle ) ; while ( index != - 1 ) { numberOfOccurences ++ ; haystack = haystack . substring ( index + needle . length ( ) ) ; index = haystack . indexOf ( needle ) ; } System . out . println ( """" + numberOfOccurences ) ; }"
66,"void main ( String [ ] args ) throws Exception { NestedMap < String , Integer > test = new NestedMap < > ( ) ; test . put ( ""a"" ) . put ( ""b"" ) . put ( ""c"" , 12 ) ; Map . Entry < String , Integer > foo = test . put ( ""a"" ) . put ( ""b"" ) . put ( ""d"" , 12 ) ; test . put ( ""b"" , 14 ) ; ObjectMapper mapper = new ObjectMapper ( ) ; System . out . println ( mapper . writeValueAsString ( test ) ) ; foo . setValue ( 99 ) ; System . out . println ( mapper . writeValueAsString ( test ) ) ; System . out . println ( test . get ( ""a"" ) . get ( ""b"" ) . getValue ( ""d"" ) ) ; }"
67,void main ( String [ ] args ) { BinaryTreeWithoutRecursion < Integer > ls = new BinaryTreeWithoutRecursion < > ( ) ; ls . insert ( 1 ) ; ls . insert ( 2 ) ; ls . insert ( 3 ) ; ls . insert ( 4 ) ; ls . insert ( 5 ) ; ls . insert ( 6 ) ; ls . insert ( 7 ) ; ls . inOrderPrint ( ) ; }
68,"void main ( String [ ] args ) { DocumentBuilderFactory factory = DocumentBuilderFactory . newInstance ( ) ; factory . setNamespaceAware ( true ) ; DocumentBuilder builder ; Document doc = null ; try { builder = factory . newDocumentBuilder ( ) ; doc = builder . parse ( ""employees.xml"" ) ; XPathFactory xpathFactory = XPathFactory . newInstance ( ) ; XPath xpath = xpathFactory . newXPath ( ) ; String name = getEmployeeNameById ( doc , xpath , 4 ) ; System . out . println ( ""Employee Name with ID 4: "" + name ) ; List < String > names = getEmployeeNameWithAge ( doc , xpath , 30 ) ; System . out . println ( ""Employees with 'age>30' are:"" + Arrays . toString ( names . toArray ( ) ) ) ; List < String > femaleEmps = getFemaleEmployeesName ( doc , xpath ) ; System . out . println ( ""Female Employees names are:"" + Arrays . toString ( femaleEmps . toArray ( ) ) ) ; } catch ( ParserConfigurationException | SAXException | IOException e ) { e . printStackTrace ( ) ; } }"
69,"void main ( String s [ ] ) throws VTDException , java . io . UnsupportedEncodingException , java . io . IOException { VTDGen vg = new VTDGen ( ) ; if ( ! vg . parseFile ( ""input.xml"" , false ) ) return ; VTDNav vn = vg . getNav ( ) ; AutoPilot ap = new AutoPilot ( vn ) ; XMLModifier xm = new XMLModifier ( vn ) ; ap . selectXPath ( ""/*/place[@id=\""p14\"" and   @initialMarking=\""2\""]/@initialMarking"" ) ; int i = 0 ; while ( ( i = ap . evalXPath ( ) ) != - 1 ) { xm . updateToken ( i + 1 , ""499"" ) ; } xm . output ( ""new.xml"" ) ; }"
70,"V put ( K key , V value ) { readWriteLock . writeLock ( ) . lock ( ) ; V old ; try { old = super . put ( key , value ) ; } finally { readWriteLock . writeLock ( ) . unlock ( ) ; } return old ; }"
71,"void put ( Key key , Value val ) { if ( map . containsKey ( key ) ) { put ( key , val ) ; return ; } while ( currentSize >= maxSize ) { freeSpace ( ) ; } synchronized ( this ) { queue . add ( key ) ; map . put ( key , val ) ; currentSize ++ ; } }"
72,"void main ( String [ ] args ) { SendMyFiles sendMyFiles = new SendMyFiles ( ) ; if ( args . length < 1 ) { System . err . println ( ""Usage: java "" + sendMyFiles . getClass ( ) . getName ( ) + "" Properties_file File_To_FTP "" ) ; System . exit ( 1 ) ; } String propertiesFile = args [ 0 ] . trim ( ) ; String fileToFTP = args [ 1 ] . trim ( ) ; sendMyFiles . startFTP ( propertiesFile , fileToFTP ) ; }"
73,"void main ( String [ ] args ) throws IOException { final SSHClient ssh = new SSHClient ( ) ; ssh . loadKnownHosts ( ) ; ssh . connect ( ""localhost"" ) ; try { ssh . authPublickey ( System . getProperty ( ""user.name"" ) ) ; final String src = System . getProperty ( ""user.home"" ) + File . separator + ""test_file"" ; final SFTPClient sftp = ssh . newSFTPClient ( ) ; try { sftp . put ( new FileSystemFile ( src ) , ""/tmp"" ) ; } finally { sftp . close ( ) ; } } finally { ssh . disconnect ( ) ; } }"
74,"int solution ( int A [ ] , int N ) { int i , leftSum , rightSum , last_minimum , current_min ; leftSum = A [ 0 ] ; rightSum = 0 ; i = 1 ; while ( i < N ) { rightSum += A [ i ] ; i ++ ; } last_minimum = abs ( leftSum - rightSum ) ; if ( last_minimum == 0 ) return last_minimum ; i = 2 ; while ( i < N ) { leftSum += A [ i - 1 ] ; rightSum -= A [ i - 1 ] ; current_min = abs ( leftSum - rightSum ) ; if ( current_min == 0 ) return current_min ; if ( last_minimum > current_min ) last_minimum = current_min ; i ++ ; } return last_minimum ; }"
75,int solution ( int [ ] A ) { if ( A . length == 2 ) return Math . abs ( A [ 0 ] - A [ 1 ] ) ; int [ ] s1 = new int [ A . length - 1 ] ; s1 [ 0 ] = A [ 0 ] ; for ( int i = 1 ; i < A . length - 1 ; i ++ ) { s1 [ i ] = s1 [ i - 1 ] + A [ i ] ; } int [ ] s2 = new int [ A . length - 1 ] ; s2 [ A . length - 2 ] = A [ A . length - 1 ] ; for ( int i = A . length - 3 ; i >= 0 ; i -- ) { s2 [ i ] = s2 [ i + 1 ] + A [ i + 1 ] ; } int finalSum = Integer . MAX_VALUE ; for ( int j = 0 ; j < s1 . length ; j ++ ) { int sum = Math . abs ( s1 [ j ] - s2 [ j ] ) ; if ( sum < finalSum ) finalSum = sum ; } return finalSum ; }
76,"String capitalize ( String str ) { if ( TextUtils . isEmpty ( str ) ) { return str ; } char [ ] arr = str . toCharArray ( ) ; boolean capitalizeNext = true ; String phrase = """" ; for ( char c : arr ) { if ( capitalizeNext && Character . isLetter ( c ) ) { phrase += Character . toUpperCase ( c ) ; capitalizeNext = false ; continue ; } else if ( Character . isWhitespace ( c ) ) { capitalizeNext = true ; } phrase += c ; } return phrase ; }"
77,"String capitalize ( String s ) { if ( s == null || s . length ( ) == 0 ) { return """" ; } char first = s . charAt ( 0 ) ; if ( Character . isUpperCase ( first ) ) { return s ; } else { return Character . toUpperCase ( first ) + s . substring ( 1 ) ; } }"
78,"void start ( Stage stage ) throws Exception { StackPane notedPane = new StackPane ( ) ; notedPane . setPrefSize ( 20 , 20 ) ; notedPane . setMaxSize ( Region . USE_PREF_SIZE , Region . USE_PREF_SIZE ) ; notedPane . setStyle ( ""-fx-background-color: purple;"" ) ; StackPane rootPane = new StackPane ( notedPane ) ; rootPane . setPrefSize ( 400 , 400 ) ; StackPane . setAlignment ( notedPane , Pos . BOTTOM_CENTER ) ; stage . setScene ( new Scene ( rootPane ) ) ; stage . show ( ) ; StackPane stickyNotesPane = new StackPane ( ) ; stickyNotesPane . setPrefSize ( 200 , 200 ) ; stickyNotesPane . setStyle ( ""-fx-background-color: yellow;"" ) ; Popup popup = new Popup ( ) ; popup . getContent ( ) . add ( stickyNotesPane ) ; notedPane . hoverProperty ( ) . addListener ( ( obs , oldVal , newValue ) -> { if ( newValue ) { Bounds bnds = notedPane . localToScreen ( notedPane . getLayoutBounds ( ) ) ; double x = bnds . getMinX ( ) - ( stickyNotesPane . getWidth ( ) / 2 ) + ( notedPane . getWidth ( ) / 2 ) ; double y = bnds . getMinY ( ) - stickyNotesPane . getHeight ( ) ; popup . show ( notedPane , x , y ) ; } else { popup . hide ( ) ; } } ) ; }"
79,"void start ( Stage stage ) throws Exception { StackPane notedPane = new StackPane ( ) ; notedPane . setPrefSize ( 20 , 20 ) ; notedPane . setMaxSize ( Region . USE_PREF_SIZE , Region . USE_PREF_SIZE ) ; notedPane . setStyle ( ""-fx-background-color: purple;"" ) ; StackPane rootPane = new StackPane ( notedPane ) ; rootPane . setPrefSize ( 400 , 400 ) ; StackPane . setAlignment ( notedPane , Pos . BOTTOM_CENTER ) ; stage . setScene ( new Scene ( rootPane ) ) ; stage . show ( ) ; Stage stickyNotesStage = new Stage ( ) ; stickyNotesStage . initOwner ( stage ) ; stickyNotesStage . initStyle ( StageStyle . UNDECORATED ) ; StackPane stickyNotesPane = new StackPane ( ) ; stickyNotesPane . setPrefSize ( 200 , 200 ) ; stickyNotesPane . setStyle ( ""-fx-background-color: yellow;"" ) ; stickyNotesStage . setScene ( new Scene ( stickyNotesPane ) ) ; notedPane . hoverProperty ( ) . addListener ( ( ChangeListener < Boolean > ) ( observable , oldValue , newValue ) -> { if ( newValue ) { stickyNotesStage . show ( ) ; } else { stickyNotesStage . hide ( ) ; } } ) ; }"
80,"void put ( K key , V val ) { while ( currentSize >= maxSize ) { freeSpace ( ) ; } if ( map . containsKey ( key ) ) { get ( key ) ; return ; } ListNode < K > ln = queue . add ( key ) ; ValueHolder < K , V > rv = new ValueHolder < K , V > ( val , ln ) ; map . put ( key , rv ) ; currentSize ++ ; }"
81,"void put ( Key key , Value val ) { if ( map . containsKey ( key ) ) { put ( key , val ) ; return ; } while ( currentSize >= maxSize ) { freeSpace ( ) ; } synchronized ( this ) { queue . add ( key ) ; map . put ( key , val ) ; currentSize ++ ; } }"
82,"void main ( String [ ] args ) { File fileName = new File ( ""hello.txt"" ) ; try { Scanner scan = new Scanner ( fileName ) ; while ( scan . hasNextLine ( ) ) { String line = scan . nextLine ( ) ; System . out . println ( line ) ; int indexHello = line . lastIndexOf ( ""hello"" , 0 ) ; int indexBye = line . indexOf ( ""bye"" . indexHello ) ; String newString = line . substring ( indexHello , indexBye ) ; } } catch ( FileNotFoundException e ) { e . printStackTrace ( ) ; } }"
83,"void main ( String [ ] args ) { File fileName = new File ( ""hello.txt"" ) ; try { String startToken = ""Hello"" ; String endToken = ""Bye"" ; boolean output = false ; Scanner scan = new Scanner ( fileName ) ; while ( scan . hasNextLine ( ) ) { String line = scan . nextLine ( ) ; if ( ! output && line . indexOf ( startToken ) > - 1 ) { output = true ; line = line . substring ( line . indexOf ( startToken ) + startToken . length ( ) ) ; } else if ( output && line . indexOf ( endToken ) > - 1 ) { output = false ; System . out . println ( line . substring ( 0 , line . indexOf ( endToken ) ) ) ; } if ( output ) { System . out . println ( line ) ; } } } catch ( FileNotFoundException e ) { e . printStackTrace ( ) ; } }"
84,"void run ( ) { JFrame frame = new JFrame ( ""Menu test"" ) ; frame . setDefaultCloseOperation ( JFrame . EXIT_ON_CLOSE ) ; frame . setSize ( new Dimension ( 600 , 400 ) ) ; JMenuBar menuBar = new JMenuBar ( ) ; JMenu menu = new JMenu ( ""Test"" ) ; JPopupMenu popupMenu = menu . getPopupMenu ( ) ; popupMenu . setLayout ( new GridLayout ( 5 , 5 ) ) ; for ( int r = 0 ; r < 5 ; r ++ ) { for ( int c = 0 ; c < 5 ; c ++ ) { popupMenu . add ( new JMenuItem ( ""("" + ( r + 1 ) + "", "" + ( c + 1 ) + "")"" ) ) ; } } menuBar . add ( menu ) ; frame . setJMenuBar ( menuBar ) ; frame . setVisible ( true ) ; }"
85,"void run ( ) { JMenuBar menuBar = new JMenuBar ( ) ; JMenu menu = new JMenu ( ""A regular menu"" ) ; menu . add ( new JMenuItem ( ""Menu item"" ) ) ; JMenu gridMenu = new JMenu ( ""Menu with grid"" ) ; gridMenu . getPopupMenu ( ) . setLayout ( new GridLayout ( 2 , 2 ) ) ; gridMenu . add ( ""Top left"" ) ; gridMenu . add ( ""Top right"" ) ; gridMenu . add ( ""Bottom left"" ) ; gridMenu . add ( ""Bottom right"" ) ; menu . add ( gridMenu ) ; menuBar . add ( menu ) ; JFrame frame = new JFrame ( ""Menus"" ) ; frame . setJMenuBar ( menuBar ) ; frame . setDefaultCloseOperation ( JFrame . EXIT_ON_CLOSE ) ; frame . pack ( ) ; frame . setVisible ( true ) ; }"
86,"void main ( String args [ ] ) throws IOException { JavaPingExampleProgram ping = new JavaPingExampleProgram ( ) ; List < String > commands = new ArrayList < String > ( ) ; commands . add ( ""ping"" ) ; commands . add ( ""-c"" ) ; commands . add ( ""5"" ) ; commands . add ( ""74.125.236.73"" ) ; ping . doCommand ( commands ) ; }"
87,"void main ( String [ ] args ) { try { InetAddress address = InetAddress . getByName ( ""192.168.1.103"" ) ; boolean reachable = address . isReachable ( 10000 ) ; System . out . println ( ""Is host reachable? "" + reachable ) ; } catch ( Exception e ) { e . printStackTrace ( ) ; } }"
